Tweet_Id,Datetime,Text,Likes,Retweets,Location,Cancel,Pedophilia,QAnon,Clean_tweets,Processed_tweets,Sentiment
1598461472706904065,2022-12-01 23:38:07+00:00,"Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes
                 https://t.co/e5PipPBjfR",0,0,Tanzania,0,0,0,lauren burnham and arie luyendyk jr burn balenciaga shoes httpstco,lauren burnham arie luyendyk jr burn shoe httpstco,neutral
1598461472706904065,2022-12-01 23:38:07+00:00,"Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes
                 https://t.co/e5PipPBjfR",0,0,Tanzania,0,0,0,lauren burnham and arie luyendyk jr burn balenciaga shoes httpstco,lauren burnham arie luyendyk jr burn shoe httpstco,neutral
1598461472706904065,2022-12-01 23:38:07+00:00,"Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes
                 https://t.co/e5PipPBjfR",0,0,Tanzania,0,0,0,lauren burnham and arie luyendyk jr burn balenciaga shoes httpstco,lauren burnham arie luyendyk jr burn shoe httpstco,neutral
1598461465333493760,2022-12-01 23:38:05+00:00,@THE_SWAMPYTIMES @GadSaad @kanyewest It's his mask...he designed it for Balenciaga.,0,0,"Dystopia, Canada ",0,0,0,   its his maskhe designed it for balenciaga,maskhe designed,neutral
1598461413357395974,2022-12-01 23:37:53+00:00,Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes https://t.co/uzbQkwHvXN,43,7,"Hollywood, CA",0,0,0,lauren burnham and arie luyendyk jr burn balenciaga shoes httpstcouzbqkwhvxn,lauren burnham arie luyendyk jr burn shoe httpstcouzbqkwhvxn,neutral
1598461412485091328,2022-12-01 23:37:53+00:00,@sadiaslayy Gucci as well is owned by the same holding company as Balenciaga https://t.co/MUZ4ZGtuob,3,3,Cosmic,0,0,0, gucci as well is owned by the same holding company as balenciaga httpstco,gucci well owned holding company httpstco,neutral
1598461408588578817,2022-12-01 23:37:52+00:00,"@kissedbythesun @Noelle1Always Let’s see how she tries to explain this one. It made me so angry the other day I saw so many of ‘us’ go up for her just for saying Balenciaga was trash. Like, how can you applaud someone so anti-Black just for having the same opinion as everyone else? It’s disappointing. I’m /1",1,0,Other,0,0,0,  let’s see how she tries to explain this one it made me so angry the other day i saw so many of ‘us’ go up for her just for saying balenciaga was trash like how can you applaud someone so antiblack just for having the same opinion as everyone else it’s disappointing i’m ,let’s see try explain one made angry day saw many ‘us’ go saying trash like applaud someone antiblack opinion everyone else it’s disappointing i’m,negative
1598461377336987649,2022-12-01 23:37:44+00:00,Who's next on the #Balenciaga #BalenciagaGate @nicolekidman #cancelNicolekidman,3,1,Other,0,0,0,whos next on the balenciaga balenciagagate  cancelnicolekidman,who next balenciagagate cancelnicolekidman,negative
1598461338837487616,2022-12-01 23:37:35+00:00,"I don't follow their shit, I've just seen ppl praise him now because she's come out even more staying w Balenciaga, that doesn't mean he's any less bad of a person, they're both wrong.",1,0,He / She,0,0,0,i dont follow their shit ive just seen ppl praise him now because shes come out even more staying w balenciaga that doesnt mean hes any less bad of a person theyre both wrong,dont follow shit ive seen ppl praise shes come even staying w doesnt mean he le bad person theyre wrong,negative
1598461338640072704,2022-12-01 23:37:35+00:00,@livvxhx Let’s be Honest Here … Balenciaga Won’t get Cancelled.,0,0,"Birmingham, England",1,0,0, let’s be honest here … balenciaga won’t get cancelled,let’s honest … won’t get cancelled,neutral
1598461325197611008,2022-12-01 23:37:32+00:00,Brittany Aldean Trashes Thousands of Dollars of Balenciaga - https://t.co/um0xX7KeAz https://t.co/SfSkE3a9rB,0,0,Other,0,0,0,brittany aldean trashes thousands of dollars of balenciaga  httpstco httpstco,brittany aldean trash thousand dollar httpstco httpstco,negative
1598461320239538177,2022-12-01 23:37:31+00:00,Kim Kardashian rejects Balenciaga campaign bid after scandal https://t.co/3HF8hRy39x,0,0,World,0,0,0,kim kardashian rejects balenciaga campaign bid after scandal httpstco,kim kardashian reject campaign bid scandal httpstco,neutral
1598461319417577477,2022-12-01 23:37:31+00:00,@LegendaryEnergy @strummaster42 Kim asked him to take the heat off of her. It’s working #Balenciaga 😳,0,0,London,0,0,0,  kim asked him to take the heat off of her it’s working balenciaga 😳,kim asked take heat it’s working 😳,positive
1598461310882447362,2022-12-01 23:37:29+00:00,"@JackPosobiec Well we don't need a conspiracy corkboard like with the Balenciaga stuff, Ye just said ""I love Hitler"".",0,0,Other,0,0,0, well we dont need a conspiracy corkboard like with the balenciaga stuff ye just said i love hitler,well dont need conspiracy corkboard like stuff ye said love hitler,neutral
1598461299926745089,2022-12-01 23:37:26+00:00,"@Anon02511521 I’m simply tweeting about Kanye sympathizing with a man that killed 50 million people. While I think what Balenciaga did is disgusting, she already was their face before this happened and I don’t think that compares to praising the biggest war criminal in history.",0,0,she/her,0,0,0, i’m simply tweeting about kanye sympathizing with a man that killed million people while i think what balenciaga did is disgusting she already was their face before this happened and i don’t think that compares to praising the biggest war criminal in history,i’m simply tweeting kanye sympathizing man killed million people think disgusting already face happened don’t think compare praising biggest war criminal history,negative
1598461282608644096,2022-12-01 23:37:22+00:00,@ERN_Malleyscrub a left wing pawn. Where is Tame on balenciaga disturbing ad campaign???? https://t.co/CUVTNzAw4h,1,0,Under a surveillance state,0,0,0, a left wing pawn where is tame on balenciaga disturbing ad campaign httpstco,left wing pawn tame disturbing ad campaign httpstco,negative
1598461201151057920,2022-12-01 23:37:02+00:00,"Nobody :
Gillie : did you burn all your balenciaga shit lmaooo man stfu",0,0,HTX.,0,0,0,nobody  gillie  did you burn all your balenciaga shit lmaooo man stfu,nobody gillie burn shit lmaooo man stfu,negative
1598461186411995137,2022-12-01 23:36:59+00:00,@JennaEllisEsq @WenjoJ so now will Balenciaga be suing him too?  It looks more and more like being pedo in this criminal outfit is a POLICY and REQUIREMENT.  and I guess @KimKardashian will still not stop working with them. I mean its not her kids so she feels nothing.,0,0,./,0,1,0,  so now will balenciaga be suing him too it looks more and more like being pedo in this criminal outfit is a policy and requirement and i guess  will still not stop working with them i mean its not her kids so she feels nothing,suing look like pedo criminal outfit policy requirement guess still stop working mean kid feel nothing,negative
1598461182087684100,2022-12-01 23:36:58+00:00,Y’all better throw away your ugly Balenciaga sock shoes,1,0,Other,0,0,0,y’all better throw away your ugly balenciaga sock shoes,y’all better throw away ugly sock shoe,negative
1598461164421353472,2022-12-01 23:36:54+00:00,So long as it wasn’t balenciaga,0,0,Woke Europe,0,0,0,so long as it wasn’t balenciaga,long wasn’t,neutral
1598461163502981120,2022-12-01 23:36:54+00:00,"Completely get canceling Balenciaga….just wondering are y’all including Adidas in that?
Since the photos with the court docs and the book by Michael Borremann, was a Balenciaga Adidas collab. Both companies had hands in the pot and stirred the fuck out of it.",0,0,"Maryland, USA",0,0,0,completely get canceling balenciaga…just wondering are y’all including adidas in that since the photos with the cou docs and the book by michael borremann was a balenciaga adidas collab both companies had hands in the pot and stirred the fuck out of it,completely get canceling balenciaga…just wondering y’all including adidas since photo cou doc book michael borremann adidas collab company hand pot stirred fuck,negative
1598461152203505664,2022-12-01 23:36:51+00:00,"Courtesy of Hollyweird and Balenciaga, a faceless tool.",1,0,Other,0,0,0,couesy of hollyweird and balenciaga a faceless tool,couesy hollyweird faceless tool,negative
1598461121740308480,2022-12-01 23:36:44+00:00,ion got no hatred towards Balenciaga fuck them kids😂😂,4,1,Other,0,0,0,ion got no hatred towards balenciaga fuck them kids😂😂,ion got hatred towards fuck kids😂😂,negative
1598461118477144065,2022-12-01 23:36:43+00:00,"@UF_grad1 @stoolpresidente Balenciaga immediately apologized and fired the people involved, what more do you want from them?",0,0,"Venice, CA",0,0,0,  balenciaga immediately apologized and fired the people involved what more do you want from them,immediately apologized fired people involved want,negative
1598461114454773760,2022-12-01 23:36:42+00:00,"➖Anyone seen outrage about child porn concerning #Balenciaga ❓Coulda swore they was still protesting #mikevick about them #dogs 

➖Like I said, it’s ONLY a problem when a Black Person is the alleged criminal

➖Them white feminists wanted MikeVick dead but ain’t said a WORD",5,0,Earth,0,0,0,➖anyone seen outrage about child porn concerning balenciaga ❓coulda swore they was still protesting mikevick about them dogs ➖like i said it’s only a problem when a black person is the alleged criminal ➖them white feminists wanted mikevick dead but ain’t said a word,➖anyone seen outrage child porn concerning ❓coulda swore still protesting mikevick dog ➖like said it’s problem black person alleged criminal ➖them white feminist wanted mikevick dead ain’t said word,negative
1598461109157117954,2022-12-01 23:36:41+00:00,"@mghaderyan @GadSaad @kanyewest Borrowed it from Kim. But seriously, he designed it for his collection for Balenciaga. https://t.co/kwz5X0yORz",1,0,"Dystopia, Canada ",0,0,0,   borrowed it from kim but seriously he designed it for his collection for balenciaga httpstco,borrowed kim seriously designed collection httpstco,neutral
1598461105407401986,2022-12-01 23:36:40+00:00,@saintdemie @Coach That tired Balenciaga bag (you know the one) is going to get eaten up when the girls get this,1,0,Other,0,0,0,  that tired balenciaga bag you know the one is going to get eaten up when the girls get this,tired bag know one going get eaten girl get,negative
1598461104895983616,2022-12-01 23:36:40+00:00,"There is a reason why the media isn’t covering the Balenciaga situation but most of y’all aren’t ready for that conversation.

Thankful there is a large percentage of the population waking up though 💡",14,2,Other,0,0,0,there is a reason why the media isn’t covering the balenciaga situation but most of y’all aren’t ready for that conversation thankful there is a large percentage of the population waking up though 💡,reason medium isn’t covering situation y’all aren’t ready conversation thankful large percentage population waking though 💡,negative
1598461087573504000,2022-12-01 23:36:35+00:00,"Who should get custody? 
Kayne: A Hitler loving nutcase who wears a stocking on his head talking to a net on Alex Jones show? 
Kim: Or a plastic surgeons retirement dream reality TV star affiliated with a brand Balenciaga that endorses child abuse?
Or a wet blanket?
🙄😬🤔",2,0,Bunurong country ,0,0,0,who should get custody kayne a hitler loving nutcase who wears a stocking on his head talking to a net on alex jones show kim or a plastic surgeons retirement dream reality tv star affiliated with a brand balenciaga that endorses child abuse or a wet blanket 🙄😬🤔,get custody kayne hitler loving nutcase wear stocking head talking net alex jones show kim plastic surgeon retirement dream reality tv star affiliated brand endorses child abuse wet blanket 🙄😬🤔,negative
1598461079990013956,2022-12-01 23:36:34+00:00,not fw balenciaga nomore im wit God lil nigga,2,0,"Chicago, IL",0,0,0,not fw balenciaga nomore im wit god lil nigga,fw nomore im wit god lil nigga,Other
1598461078836744193,2022-12-01 23:36:33+00:00,Lauren Burnham and Arie Luyendyk Jr. Burn Balenciaga Shoes https://t.co/NyXjn91tJY https://t.co/vtfO5WCBJS,0,0,USA,0,0,0,lauren burnham and arie luyendyk jr burn balenciaga shoes httpstco httpstco,lauren burnham arie luyendyk jr burn shoe httpstco httpstco,Other
1598461073560141825,2022-12-01 23:36:32+00:00,AI Prompts be like “Kanye West defends Hitler on InfoWars dressed in a Balenciaga gimp suit”,2,0,"Nashville, TN",0,0,0,ai prompts be like “kanye west defends hitler on infowars dressed in a balenciaga gimp suit”,ai prompt like “kanye west defends hitler infowars dressed gimp suit”,Other
1598461070720774144,2022-12-01 23:36:31+00:00,@OzraeliAvi Don’t you think it’s quite coincidental that his ex wife is currently getting hammered on social media about her involvement with @balenciaga and to take the heat off her and balenciaga he’s come out with an outlandish interview?  Timing is everything I say.,1,0,Other,0,0,0, don’t you think it’s quite coincidental that his ex wife is currently getting hammered on social media about her involvement with  and to take the heat off her and balenciaga he’s come out with an outlandish interview timing is everything i say,don’t think it’s quite coincidental ex wife currently getting hammered social medium involvement take heat he’s come outlandish interview timing everything say,Other
1598461065473495041,2022-12-01 23:36:30+00:00,@JackPosobiec The Balenciaga story was dropped almost as fast as the Fox News that there is Fentanyl in your Halloween candy story,0,0,Other,0,0,0, the balenciaga story was dropped almost as fast as the fox news that there is fentanyl in your halloween candy story,story dropped almost fast fox news fentanyl halloween candy story,Other
1598461032502018050,2022-12-01 23:36:22+00:00,The real problem with Balenciaga is that most people fight against this company but do not understand the deep pain. Our children were sacrificed by the elites centuries ago and it is happening now. We need to wake up and end the satanic agenda in our world.,0,0,Colombia,0,0,0,the real problem with balenciaga is that most people fight against this company but do not understand the deep pain our children were sacrificed by the elites centuries ago and it is happening now we need to wake up and end the satanic agenda in our world,real problem people fight company understand deep pain child sacrificed elite century ago happening need wake end satanic agenda world,Other
1598461011379503105,2022-12-01 23:36:17+00:00,The fact these folks on TikTok burning they balenciaga shit like ts hurting that man pockets blows me 🤣,0,0,Other,0,0,0,the fact these folks on tiktok burning they balenciaga shit like ts huing that man pockets blows me 🤣,fact folk tiktok burning shit like t huing man pocket blow 🤣,Other
1598461008808394753,2022-12-01 23:36:17+00:00,It’s no wonder why Amanda Kramer (Brown) or @listentosilk loves Balenciaga SO much. Please do investigate her ASAP. Thank you very much. #BalenciagaGroomers #BalenciagaPedos,0,0,Unicornia (not Woketardia),0,0,0,it’s no wonder why amanda kramer brown or  loves balenciaga so much please do investigate her asap thank you very much balenciagagroomers balenciagapedos,it’s wonder amanda kramer brown love much please investigate asap thank much balenciagagroomers balenciagapedos,Other
1598461003364462592,2022-12-01 23:36:15+00:00,"@KimKardashian They blatantly exploited children’s sexuality but took the ad down when people got mad, so it might be ok? 
The fact that you are “re evaluating” instead of disgusted / finished, says everything.  
#Balenciaga",0,0,Other,0,0,0, they blatantly exploited children’s sexuality but took the ad down when people got mad so it might be ok the fact that you are “re evaluating” instead of disgusted  finished says everything balenciaga,blatantly exploited children’s sexuality took ad people got mad might ok fact “re evaluating” instead disgusted finished say everything,Other
1598460992006295557,2022-12-01 23:36:13+00:00,@SomeRuined Kanye called Jews pedophiles but still defends Balenciaga,0,0,Other,0,1,0, kanye called jews pedophiles but still defends balenciaga,kanye called jew pedophile still defends,Other
1598460990244675591,2022-12-01 23:36:12+00:00,@Sevenmariej not you wearing balenciaga🌚😕,0,0,Other,0,0,0, not you wearing balenciaga🌚😕,wearing balenciaga🌚😕,Other
1598460985416744968,2022-12-01 23:36:11+00:00,@summergirl198 @hodgetwins He’s wearing a Balenciaga mask.,1,0,🤷‍♂️,0,0,0,  he’s wearing a balenciaga mask,he’s wearing mask,Other
1598460980304007174,2022-12-01 23:36:10+00:00,"@seerutkchawla A Balenciaga gimp mask. I think he might be going for controversial, just as a wild guess.",0,0,"Manchester, England",0,0,0, a balenciaga gimp mask i think he might be going for controversial just as a wild guess,gimp mask think might going controversial wild guess,Other
1598460978882318336,2022-12-01 23:36:09+00:00,"@sahar_adatia Tame is a political pawn used by the left, note how Tame hasn't said boo about balenciaga pedophilia ad campaign https://t.co/QKQS9bywye",0,0,Under a surveillance state,0,1,0, tame is a political pawn used by the left note how tame hasnt said boo about balenciaga pedophilia ad campaign httpstco,tame political pawn used left note tame hasnt said boo pedophilia ad campaign httpstco,Other
1598460960892944384,2022-12-01 23:36:05+00:00,"Just because Kim is wrong doesn't mean Kanye is right, they're both disgusting. She's wrong as hell for staying w Balenciaga through what they're doing, just as he's wrong as hell for spewing Nazi shit to his following.",2,0,He / She,0,0,0,just because kim is wrong doesnt mean kanye is right theyre both disgusting shes wrong as hell for staying w balenciaga through what theyre doing just as hes wrong as hell for spewing nazi shit to his following,kim wrong doesnt mean kanye right theyre disgusting shes wrong hell staying w theyre he wrong hell spewing nazi shit following,Other
1598460943628910594,2022-12-01 23:36:01+00:00,@KimKardashian @SnoopDogg Disgusted that you have not cut ties with Balenciaga #CancelBalenciaga,0,0,Other,1,0,0,  disgusted that you have not cut ties with balenciaga cancelbalenciaga,disgusted cut tie cancelbalenciaga,Other
1598460905154826241,2022-12-01 23:35:52+00:00,@kustoo why would @eBay wait until Balenciaga is in the new for child porn to advertise these https://t.co/qfnTSlqk94,0,0,Other,0,0,0, why would  wait until balenciaga is in the new for child porn to adveise these httpstco,would wait new child porn adveise httpstco,Other
1598460879821062144,2022-12-01 23:35:46+00:00,"@ali_weiss @kiccinback012 @KimKardashian @SnoopDogg Keep up, Ali. The outfits are based on the art of Michael Borremans. You know, his books were in the Balenciaga photoshoots with children holding BDSM teddy bears. His art features bloodied, naked children playing with body parts, genitals removed. But, nothing to see here.",37,3,"Brooklyn, NY",0,0,0,    keep up ali the outfits are based on the a of michael borremans you know his books were in the balenciaga photoshoots with children holding bdsm teddy bears his a features bloodied naked children playing with body pas genitals removed but nothing to see here,keep ali outfit based michael borremans know book photoshoots child holding bdsm teddy bear feature bloodied naked child playing body pa genitals removed nothing see,Other
1598460832324751361,2022-12-01 23:35:35+00:00,@catturd2 @gatewaypundit Those at #Balenciaga are happy now. No one is taking about their sick Pedo fetish anymore. Now we are talking about crazy Kanye’s behavior.,1,0,United States,0,0,0,  those at balenciaga are happy now no one is taking about their sick pedo fetish anymore now we are talking about crazy kanye’s behavior,happy one taking sick pedo fetish anymore talking crazy kanye’s behavior,Other
1598460805569449984,2022-12-01 23:35:28+00:00,"There is pure evil behind the Balenciaga child porn photo shoot. Pedophilia is a bigger problem than any of us know. Where is the outrage? When Trump had dinner with the wrong person Dems were all over him, but child porn? Crickets 

 https://t.co/79D228ZVrK via @YouTube",4,1,United states of america,0,0,0,there is pure evil behind the balenciaga child porn photo shoot pedophilia is a bigger problem than any of us know where is the outrage when trump had dinner with the wrong person dems were all over him but child porn crickets httpstco via ,pure evil behind child porn photo shoot pedophilia bigger problem u know outrage trump dinner wrong person dems child porn cricket httpstco via,Other
1598460786980323330,2022-12-01 23:35:24+00:00,"@Balenciaga 

Account Closed AC",0,0,Other,0,0,0, account closed ac,account closed ac,Other
1598460712984403971,2022-12-01 23:35:06+00:00,@CavnerJeffery Seems to be a Balenciaga thing. https://t.co/74KotMflfc,2,0,Other,0,0,0, seems to be a balenciaga thing httpstco,seems thing httpstco,Other
1598460683204468736,2022-12-01 23:34:59+00:00,"Balenciaga Sues Company That Designed Their Controversial Campaign

Source: SOPA Images / Getty

Balenciaga is firing back against the production company that created their controversial child BDSM-themed campaign. The revered high fashion brand launc… https://t.co/RuaNHW4sjs https://t.co/ei033rMLvJ",0,0,Delaware,0,0,0,balenciaga sues company that designed their controversial campaign source sopa images  getty balenciaga is firing back against the production company that created their controversial child bdsmthemed campaign the revered high fashion brand launc… httpstco httpstco,sue company designed controversial campaign source sopa image getty firing back production company created controversial child bdsmthemed campaign revered high fashion brand launc… httpstco httpstco,Other
1598460627571605504,2022-12-01 23:34:46+00:00,I’m thinking of selling my Balenciaga sneakers https://t.co/Ypa9cytTJ8,0,0,Gotham 🗽,0,0,0,i’m thinking of selling my balenciaga sneakers httpstco,i’m thinking selling sneaker httpstco,Other
1598460626393001985,2022-12-01 23:34:45+00:00,"@alexbruesewitz Did anyone ever hear or know anything about ""Balenciaga?""  Is this another right wing manufactured scandal?  Are they so desperate they have to scrounge this far for topics?",3,0,Other,0,0,0, did anyone ever hear or know anything about balenciaga is this another right wing manufactured scandal are they so desperate they have to scrounge this far for topics,anyone ever hear know anything another right wing manufactured scandal desperate scrounge far topic,Other
1598460558960885760,2022-12-01 23:34:29+00:00,I’m chillin #Balenciaga https://t.co/e5iQcCwF2m,0,0,United States,0,0,0,i’m chillin balenciaga httpstco,i’m chillin httpstco,Other
1598460524593041408,2022-12-01 23:34:21+00:00,"@iamcardib Do you still like ""those balenciagas""??",0,0,Treaty 69,0,0,0, do you still like those balenciagas,still like balenciaga,Other
1598460523175190528,2022-12-01 23:34:21+00:00,Baal Distances Self From Balenciaga https://t.co/8GJEHn3q3o via @TheBabylonBee,4,0,Northern Wisconsin,0,0,0,baal distances self from balenciaga httpstco via ,baal distance self httpstco via,neutral
1598460512903233536,2022-12-01 23:34:18+00:00,"@UF_grad1 @tunoeresfunny You are defending Kanye, and you couldn’t care less about Balenciaga or the kids. The only mentions of it on your entire profile are in comparison to Kanye (I.E. whataboutism.) Weird, right?",0,0,Other,0,0,0,  you are defending kanye and you couldn’t care less about balenciaga or the kids the only mentions of it on your entire profile are in comparison to kanye ie whataboutism weird right,defending kanye couldn’t care le kid mention entire profile comparison kanye ie whataboutism weird right,Other
1598460503642501120,2022-12-01 23:34:16+00:00,"Stop using hypocrisy against fascists like they give a fuck. It’s inherent. 

The same people calling everyone and everything groomers are the people supporting Balenciaga wearing Kanye West while he hangs out with paedophile simp Milo. 

They don’t care. It’s all just a game.",4,0,Other,0,0,0,stop using hypocrisy against fascists like they give a fuck it’s inherent the same people calling everyone and everything groomers are the people suppoing balenciaga wearing kanye west while he hangs out with paedophile simp milo they don’t care it’s all just a game,stop using hypocrisy fascist like give fuck it’s inherent people calling everyone everything groomers people suppoing wearing kanye west hang paedophile simp milo don’t care it’s game,Other
1598460455030341632,2022-12-01 23:34:05+00:00,@DailyLoud Funny how many more people burned yeezy’s compared to Balenciaga. Ye didn’t commit a crime. Balenciaga propagates crimes against humanity through children.,0,0,Other,0,0,0, funny how many more people burned yeezy’s compared to balenciaga ye didn’t commit a crime balenciaga propagates crimes against humanity through children,funny many people burned yeezy’s compared ye didn’t commit crime propagates crime humanity child,Other
1598460440635641858,2022-12-01 23:34:01+00:00,"Salma Hayek Who Was Very Outspoken Against Trump, Well Her Husband is Balenciagas CEO. Her Silence is Compliance. https://t.co/45srfDL6f0",16234,6696,United States,0,0,0,salma hayek who was very outspoken against trump well her husband is balenciagas ceo her silence is compliance httpstco,salma hayek outspoken trump well husband balenciaga ceo silence compliance httpstco,Other
1598460439406469120,2022-12-01 23:34:01+00:00,@KimKardashian @SnoopDogg Balenciaga shame shame,0,0,"Winnipeg, Manitoba",0,0,0,  balenciaga shame shame,shame shame,Other
1598460418150006784,2022-12-01 23:33:56+00:00,@KimKardashian @SnoopDogg Balenciaga shame,3,0,"Winnipeg, Manitoba",0,0,0,  balenciaga shame,shame,Other
1598460392707354626,2022-12-01 23:33:50+00:00,@joshtpm Zionist puppet pushing Communism to divide the world. The New Nazis. Balenciaga Pedo Uniforms.,0,0,Other,0,0,0, zionist puppet pushing communism to divide the world the new nazis balenciaga pedo uniforms,zionist puppet pushing communism divide world new nazi pedo uniform,Other
1598460381512585217,2022-12-01 23:33:47+00:00,@MsDelphiine @d1ndelight @jeffschroeder23 Kim was dragged for not making a statement. Dragged when she made one. I don’t see this much vitriol for the other celebs that wear and worked with Balenciaga.,2,0,Other,0,0,0,   kim was dragged for not making a statement dragged when she made one i don’t see this much vitriol for the other celebs that wear and worked with balenciaga,kim dragged making statement dragged made one don’t see much vitriol celebs wear worked,Other
1598460335903879168,2022-12-01 23:33:36+00:00,Baal Distances Self From Balenciaga https://t.co/wplsbC7PNK via @TheBabylonBee,0,0,Other,0,0,0,baal distances self from balenciaga httpstco via ,baal distance self httpstco via,neutral
1598460323832688641,2022-12-01 23:33:33+00:00,Balenciaga Everyday BB0078O 001 Eyeglasses Women's Black Optical Frame 53mm https://t.co/Enx9zL9agU eBay,0,0,Other,0,0,0,balenciaga everyday eyeglasses womens black optical frame httpstco ebay,everyday eyeglass woman black optical frame httpstco ebay,Other
1598460311593680896,2022-12-01 23:33:30+00:00,Thank you @HeatherMcDonald and @Lalakentbeauty for calling out #BalenciagaGate. We all know what is going on and Hollywood and the media have been covering for years. Their silence is disgusting. #CancelBalenciaga #Balenciaga,1,1,facebook.com/birdieinmyear/,1,0,0,thank you  and  for calling out balenciagagate we all know what is going on and hollywood and the media have been covering for years their silence is disgusting cancelbalenciaga balenciaga,thank calling balenciagagate know going hollywood medium covering year silence disgusting cancelbalenciaga,Other
1598460299543470080,2022-12-01 23:33:28+00:00,Celebrities Cut Ties With Balenciaga After MyPillow Spotted In Photo Shoot https://t.co/Rr1eNDtSTj via @TheBabylonBee,0,0,Other,0,0,0,celebrities cut ties with balenciaga after mypillow spotted in photo shoot httpstco via ,celebrity cut tie mypillow spotted photo shoot httpstco via,neutral
1598460208845848577,2022-12-01 23:33:06+00:00,"@Friended4Ever Yet you celebrate thanksgiving, act like slavery never happened, and totally had nothing to say about BALENCIAGA’s child porn? Are we saying hitler is worse than america leaders who destroyed natives &amp; blacks?",0,0,Other,0,0,0, yet you celebrate thanksgiving act like slavery never happened and totally had nothing to say about balenciaga’s child porn are we saying hitler is worse than america leaders who destroyed natives  blacks,yet celebrate thanksgiving act like slavery never happened totally nothing say balenciaga’s child porn saying hitler worse america leader destroyed native black,Other
1598460188549316612,2022-12-01 23:33:01+00:00,@krishgm This is the dilemma for Balenciaga fans - mainly US based influencers - right now. Some have donated to homeless shelters but many have gone straight to the bin.,0,0,Other,0,0,0, this is the dilemma for balenciaga fans  mainly us based influencers  right now some have donated to homeless shelters but many have gone straight to the bin,dilemma fan mainly u based influencers right donated homeless shelter many gone straight bin,Other
1598460183575162881,2022-12-01 23:33:00+00:00,@LasVegasLocally Was it Balenciaga?,3,0,"California, USA",0,0,0, was it balenciaga,,Other
1598460105397248002,2022-12-01 23:32:41+00:00,Who is approving of this #garbage ?! Take note of all these #evil companies. #ridiculous Balenciaga and Starbucks are only the tip of the iceberg. https://t.co/euj0mDT0aH,1,0,"Hawaii, USA",0,0,0,who is approving of this garbage  take note of all these evil companies ridiculous balenciaga and starbucks are only the tip of the iceberg httpstco,approving garbage take note evil company ridiculous starbucks tip iceberg httpstco,Other
1598460041249841152,2022-12-01 23:32:26+00:00,I’m not seein enough balenciaga backlash and it’s makin me feel like all y’all must approve that msg cause wtf…,0,0,The Nearest Galaxy,0,0,0,i’m not seein enough balenciaga backlash and it’s makin me feel like all y’all must approve that msg cause wtf…,i’m seein enough backlash it’s makin feel like y’all must approve msg cause wtf…,Other
1598460014368366593,2022-12-01 23:32:20+00:00,@elizableu I know.  I haven't been this excited since the night I knew I was going to lose my virginity when I was 6 working on a Balenciaga campaign.,0,0,Other,0,0,0, i know i havent been this excited since the night i knew i was going to lose my virginity when i was working on a balenciaga campaign,know havent excited since night knew going lose virginity working campaign,Other
1598460006738821120,2022-12-01 23:32:18+00:00,@KEEMSTAR After that Balenciaga thing can you blame him for being a Nazi/Anti-pedophile?,0,0,america,0,1,0, after that balenciaga thing can you blame him for being a naziantipedophile,thing blame naziantipedophile,Other
1598459965345341444,2022-12-01 23:32:08+00:00,"@BluProductions Not as much as Kanye will be getting over the next few weeks. There’s gonna be ‘essays’ published in the MSM, and we might possibly see a change in the curriculum as a result - to include even more WWII history. None of that is gonna happen with Balenciaga.",8,0,Real World,0,0,0, not as much as kanye will be getting over the next few weeks there’s gonna be ‘essays’ published in the msm and we might possibly see a change in the curriculum as a result  to include even more wwii history none of that is gonna happen with balenciaga,much kanye getting next week there’s gonna ‘essays’ published msm might possibly see change curriculum result include even wwii history none gonna happen,Other
1598459955689955328,2022-12-01 23:32:06+00:00,@Gog31566801 Atp I don't even tho their intentions with solving problems cause not only do they make it about some other sh*t but they never keep the same energy with everyone. For example many celebrities have been supporting balenciaga this year yet the kardashians are the only ones who..,1,0,Other,0,0,0, atp i dont even tho their intentions with solving problems cause not only do they make it about some other sht but they never keep the same energy with everyone for example many celebrities have been suppoing balenciaga this year yet the kardashians are the only ones who,atp dont even tho intention solving problem cause make sht never keep energy everyone example many celebrity suppoing year yet kardashians one,Other
1598459931958689792,2022-12-01 23:32:00+00:00,Ppl out here burning their Balenciaga merchandise. That company doesn’t care. They already took your damn money. Smdh 🤣,0,0,"Texas, USA",0,0,0,ppl out here burning their balenciaga merchandise that company doesn’t care they already took your damn money smdh 🤣,ppl burning merchandise company doesn’t care already took damn money smdh 🤣,Other
1598459895803957248,2022-12-01 23:31:51+00:00,"@BlueBoxDave @Cernovich It's performance art, and I'm not saying Kanye knows what he's doing.  He's talking about Nazis (Ukraine) while wearing a Balenciaga outfit.  He will probably destroy his own career, while drawing attention to these two topics.",5,0,"Pennsylvania, USA",0,0,0,  its performance a and im not saying kanye knows what hes doing hes talking about nazis ukraine while wearing a balenciaga outfit he will probably destroy his own career while drawing attention to these two topics,performance im saying kanye know he he talking nazi ukraine wearing outfit probably destroy career drawing attention two topic,Other
